id,word,clase
b538671c5c8b8267f2ac5a2473d785db,restored my phone to like new performance,1
b628f488e3c7899a3ba34d4d5e92e604,worked great,1
b62fa2fdcd34bc01b81e49823563d503,what possesed me to get this junk i have no idea,0
b66139561910805574c4d29f7196c39a,lousy product,0
b68994f37cb5f61f2d7d931bd0f66b5b,the only thing that i think could improve is the sound leaks out from the headset,0
b6fe2ad67732ae1294e7403c2f681cce,excellent sound battery life and inconspicuous to boot,1
b6fe409a302809995c11fa1b5f9fddfb,blue ant is easy to use,1
b71f8ecd8db480fc3cd0085102bbdc18,worthwhile,1
b761f271891d5d68a7b498d9e0ed8fbb,no real improvement,0
b79ca14e7d5c551a46343466a5ecd23f,i have to use the smallest earpieces provided but it stays on pretty well,1
b7c11e0df2af6731ea6f1f51abd4315b,he was very impressed when going from the original battery to the extended battery,1
b7e17e001f6cac5c25e97568266b5309,i use this product in a motor control center where there is a lot of high voltage humming from the equipment and it works great,1
b7f0c27a5083760a9d2c54c027dc2e31,that company is a joke,0
b875ceb16b1e1a28a05ee3bb78fd10e1,provides good protection and looks classy too,1
b87ee0310bf050e5fab12a021ae0a102,problem is that the ear loops are made of weak material and break easily,0
b8cb945fe58699d3bdb2b4be745c1368,for a product that costs as much as this one does i expect it to work far better and with greater ease than this thing does,0
b9630bc495c31007846987767a41e9f0,i really recommend this faceplates since it looks very nice elegant and cool,1
b970a2cb65b64d92b367fe9eba1ffea9,thank you for wasting my money,0
b9bd1c2ab22959b05fb7f299c63dcb56,i like design and look of jabra behing the ear headsets and 5020 is pretty comfortible to wear 24 hours a day without pain in the ear,1
b9da6e816d606a4af8cece774adbfbb9,the bose noise cancelling is amazing which is very important for a nyc commuter,1
ba42d7b67611b4f0ebc3860a0da80067,i am very happy,1
ba543b55f65b3a722364cb29fd9b3c55,because both ears are occupied background is not distracting at all,1
ba5d6a67a3e6630b51a707a6cc934932,excellent wallet type phone case,1
ba90c7ae7dbd63ea8801d07babac4ffa,really ugly,0
bac47e8ec2e38bd3d7906cd6fc9dfb39,bad quality,0
bafd55234a78f6d974b4a562d0406f12,disappointed,0
bafd55234a78f6d974b4a562d0406f12,disappointed,0
bb1148923c8b1320d32cc3ba61b29d34,do not buy do not buyit sucks,0
bb986a8da6080c6391ba3c78477ccb9e,verizons bills however are difficult to understand even though their pricing plans are simple,0
bbc777e23ff45c05300d990ac89061f3,the reception has been generally good,1
bc71d89e88f617303255f3dc6a5db50b,worked very well paired with a treo 700w and as a skype headset on my pc using a usb bluetooth transceiver,1
bc771b10d8177ea67f6b6cce486a53bd,i got this phone around the end of may and im completely unhappy with it,0
bcebb8428cbbc1928fb0a2bdea3d8ac4,this one works and was priced right,1
bd12fb88e4066d0b6aa0404488bcf3d6,its reception is very very poor,0
bd2a9a9b1badc662761d01809288f960,not what i wanted,0
bd72d7baa1a708d3f8daf4438ceca21e,very comfortable,1
bd8948a6a570a9d66136a698ac74b189,poor talk time performance,0
bd8fef921a09eb50ed39e3f4367b5fd6,cant store anything but phone numbers to sim,0
bdcd15892deb61bea8c72a96f1b396fb,its kind of embarrassing to use because of how it looks and mostly its embarrassing how childlike the company is,0
be1de2408d7d80637a7b8df22a77c007,this is a good battery and it got here really fast,1
be3f37489dcbad5be27b120fd79b2c61,then a few days later the a puff of smoke came out of the phone while in use,0
be50b72d2161a94d0c82f5d295eb7bee,same problem as others have mentioned,0
bec56e62339547cbad66d79235d6998e,great bluetooth,1
bf655e2cb78006a676955bf652f51a99,thanks again to amazon for having the things i need for a good price,1
bff294d8fe5a62fb94aa74ee68927ed4,i definitly recommend,1
bffa4c70a4ce1c00ee2b9f95069c1903,sprint charges for this service,0
c003b8ca3bbad7c5802f3528e45a64e1,cool phone,1
c044a298259cf3453713d0540dea5f64,i like the fact that it rests lightly against your ear rather than inside,1
c0764179b12b8b9981ec8d875278768d,great product,1
c0764179b12b8b9981ec8d875278768d,great product,1
c137b58ca11386b8f0abc80c1b8ac553,this blueant supertooth handsfree phone speaker is awesome,1
c141c4f00fc783be2e3d642ffd180f07,it is easy to turn on and off when you are in the car and the volume controls are quite accessable,1
c14fce174ff362d789f7ba5e68a0d1f3,it feels more comfortable than most headsets because i wear glasses and that gets in the way sometimes,1
c1b15f76cc8cd94b533d54b0172dfed6,for the price this was a great deal,1
c2117756b1ba73c87f761754bb3f03e6,no additional ear gels provided and no instructions whatsoever,0
c26bf0dcc678cd94090ca50eebed65bb,its uncomfortable and the sound quality is quite poor compared with the phone razr or with my previous wired headset that plugged into an lg,0
c2d95b72cdc7265fa083ed5ea227caeb,i wish i could return the unit and get back my money,0
c39685cb0bba4a7a7b5491ee3a682f1c,the only thing that disappoint me is the infra red port irda,0
c3db9ff42d611f073982369330bde501,the battery life is highly unacceptable,0
c3fb8e8f60e371e3546121557b81e53a,the camera on the phone may be used as a dustpan when indoors id rather be using a disposable then this,0
c4092ecaec5b447f2a25ad1479f6a92b,prosgood camera  very nice pictures  also has cool styles like black and white and more,1
c4481e97039ce240a9569aa0b8ad6d07,does not fit,0
c4481e97039ce240a9569aa0b8ad6d07,does not fit,0
c56f343f4dcaf70d14110276575485a0,also its slim enough to fit into my alarm clock docking station without removing the case,1
c5dc4eb127715ae8d4035b0aabe328b9,could not get strong enough signal,0
c6188b8df97bfde2df3adb6adac32eb8,reversible plug works great,1
c61a0d3b28cb1c8c1adbdc5d6145d308,the instructions didnt explain that a microphone jack could be used,0
c631f664882048c43795180fdb4679cc,well im satisfied,1
c673221e9b056d97e28355c4b776a4fa,i dont think it would hold it too securly on your belt,0
c6d7777d048e8c60f6677c324540c15b,horrible horrible protector,0
c7321604b0b8d95abfbae943807a2a70,love this headset,1
c74e418d43807322c8c662e9d2e18c08,bad purchase,0
c7c5e93d584d6d3f421757fb88bb4297,i have had mine for about a year and this christmas i bought some for the rest of the family,1
c7ff731a627c51b1b9707b283db4c482,very prompt service,1
c859c31cff4825de7aff85d3e2db573f,very cheap plastic creaks like an old wooden floor,0
c881b4d1692e63d7c12156c57ce0ef07,performed awful  muffled tinny incoming sound and severe echo for those on the other end of the call,0
c8924e4572d51665e67103eef5a16bfd,painful on the ear,0
c8ab9f8cfb6985cd66046c9c2e090489,much better than the hard plastic cases,1
c8faac95d39335864ee9e9dc5792412a,this particular model would not work with my motorola q smartphone,0
c935332d498b9372d0626bdf2d05f748,ive had no trouble accessing the internet downloading ringtones or performing any of the functions,1
c93a3226f1d717aca83977faaef08ce7,the loudspeaker option is great the bumpers with the lights is very  appealing,0
c9cb0585d535ca4fcb106b99d492833c,better than new,1
c9e45f7403f43b0e5fbaf6dbb5e5e232,if you simply want a small flip phone  look elsewhere as the extra bells  whistles are mediocre,0
ca5cd2446a83f77753066936ccd624e3,bought mainly for the charger which broke soon after purchasing,0
ca99ab93b08d3f7a0b19f4dfa815035b,they made this case too small and is very difficult to install,0
cab01df4d8edf65c1f54a12df5790a0d,bad fit way too big,0
cae257ddf6ef7f92a237c48d9612593c,works fine,1
cb7c617c27f6c5e1a87eabfc71a1016a,i checked everywhere and there is no feature for it which is really disappointing,0
cba57ad477653c1f4807546b4f85915a,integrated seamlessly with the motorola razr phone,1
cbf8b57ae289162be5de7c2f9463e35d,in my house i was getting dropped coverage upstairs and no coverage in my basement,0
cc278c6312d0015cbe8cdc0605a39c0d,it works fine on my motorola 325 cellphone and a lot better than the wornout battery did,1
cc2f32ddf7d9bb09ee18136315ca4d6b,please dont waste your money,0
cd31c8e4e1fa2701d188f1077e3ae6a6,unfortunately its easy to accidentally activate them with the gentletouch buttons if you accidentally touch the phone to your face while listening,0
cd45bf71ede4fbc0c0eafebc75b4efeb,headset works great  was packaged nicely to avoid any damage,1
cda0e48a34a353c7cad8a7e4ef208ce6,product was excellent and works better than the verizon one and boy was it cheaper,1
cdfd5d7439d93e712eef424c885796c1,i love this device,1
ce4991d737bb2d8da236ae5ecc91b5a8,i am going to have to be the first to negatively review this product,0
ce4e2d9105820fedcda24ccf2b4d0bca,the mic there is a joke and the volume is quite low,0
cee4e7ebc1c2ff7d4fd1abedd0a0983d,the best electronics of the available fm transmitters,1
cf0582d9e5f80568bfb0336c27854cdb,the design is very odd as the ear clip is not very comfortable at all,0
cf81ddd2337358deb585e364f9f3a9eb,verizon tech support walked my through a few procedures none of which worked and i ended up having to do a hard reset wiping out all my data,0
cf8e9531a619a59577aaa32391246719,they do not last forever but is not overly expensive to replaceeasy to operate and the sound is much better than others i have tried,1
cf9eee184c8e4c65b29dd431c0665ead,i went on motorolas website and followed all directions but could not get it to pair again,0
cfdba5e263a78a8e4f4e312e168c4985,50 down the drain,0
cfec3ef1cee5c8ed84a8421313a4a74f,the bottowm lineanother worthless cheap gimmick from sprint,0
d03377cb91e9a6a96fdaa950d11bbf60,the majority of the logitech earbud headsets failed,0
d0653f23176c3d33b72572e92e7884c4,great choice,1
d067a6eb12fc913a05f51da5ec8a5b09,this is essentially a communications tool that does not communicate,0
d0ccc732d8f9fee34cb2139e5e584782,that one didnt work either,0
d0ed5163ea350f569794b5aa93e9406c,rip off over charge shipping,0
d130155e16515e4232b75318d3ab532a,if you like a loud buzzing to override all your conversations then this phone is for you,0
d130155e16515e4232b75318d3ab532a,if you like a loud buzzing to override all your conversations then this phone is for you,0
d1710616a0554d11703df0014e9dafc0,great it was new packaged nice works good no problems and it came in less time then i expected,1
d1af103c9c93bd9aee4dc9c6dd974bab,do not make the same mistake as me,0
d1c27506bf62cbdfb3374ded1f755b76,its a great item,1
d1db57bbd2a0256ae612b439331fdf3c,i ended up sliding it on the edge of my pants or back pockets instead,1
d1dee77681927aac2e444e3fc82bfebf,my father has the v265 and the battery is dying,0
d249687368fc27ac74d71fdfaf7f6b41,i have had tmobile service for 2 or 3 years now and i am pretty happy with it,1
d2cc134402d4c45517e11c228fdf0e64,nice headphones for the price and they work great,1
d2f74915ba5054598b6bd7618dec3877,the shipping time was also very quick,1
d31f8c780cc6c5debadee229a3ee8cf1,plan on ordering from them again and again,1
d35b754de166e26b12a1e90b03c3fba2,there was so much hype over this phone that i assumed it was the best my mistake,0
d3ec4b0eaf1a3f9ed8ab0f7be86f2530,incredible,1
d435b544cbd4b9d02692e6642f6a1703,its so stupid to have to keep buying new chargers car chargers cradles headphones and car kits every time a new phone comes out,0
d4a4578e24c43a9d3890c50893f71075,after arguing with verizon regarding the dropped calls we returned the phones after two days,0
d4a5556bf26f59e333e22a98a6352421,display is excellent and camera is as good as any from that year,1
d4b7fc011a6965e8790b7790e087137f,i know that sounds funny but to me it seemed like sketchy technology that wouldnt work wellwell this one works great,1
d4ce18cdb0131da318b0c14dcceeb8ba,i have two more years left in this contract and i hate this phone,0
d4fe46aa15b98ab5a7f9b1e6abfa663a,if you dont find it too bad as again the unit comes with one earpad onlyi would not recommend this to anyone,0
d51807d400f6650d10db24a9abeaabb3,i got the aluminum case for my new palm vx and it worked really wellit has protected my handheld perfectly so far,1
d51a9b9833309705c1c1fd9df1538214,horrible had to switch 3 times,0
d53147eb7707a67f68ebceb541e79ffc,i bought it for my mother and she had a problem with the battery,0
d54829e463265b40f63dff6d1a3610c9,its not user friendly,0
d54ad3f9e8a02c70b194f29d20dc0ee2,it dit not work most of the time with my nokia 5320,0
d5b889c416d007220d20961b954839ec,the design is very good4,1
d633088ef7d3eb6a403fe2b6d15fb843,protects the phone on all sides,1
d6b97bd525416237c63771f8cfa72bc5,wont work right or atleast for me,0
d6c7b1f9c533f7d3188475d8d3992413,if the two were seperated by a mere 5 ft i started to notice excessive static and garbled sound from the headset,0
d6d9bd40e883700daf050f3e498590c4,battery is terrible,0
d6e85182e547d4ad3072c37e37597a77,i have only had it for a few weeks but so far so good,1
d6f619791def77bff42aae33df880ff3,greatno problems at all,1
d75f9165423c114b304decc1e28bb829,excellent sound quality,1
d7d5b27a69809c8a979637b34546458d,i advise everyone do not be fooled,0
d7f03ec9f88437b044a5e605d20de9cb,razr battery  good buy,1
d7f83d677efb3916aa4e8664e016d0ad,good audio quality,1
d82ec11bde6f7ac869fbf05b36d07f73,lightweight and works well,1
d8a6c0523cc449a6841cda86a255d977,i still maintain that monkeys shouldnt make headphones we just obviously dont share enough dna to copy the design over to humans,0
d8b3e42bed509edd0297efed84b4c565,theres really nothing bad i can say about this headset,0
d8dbf48524d0e56434dddcac5aadcabe,the worst phone ive ever had only had it for a few months,0
d8de15f222ec19efae95739f09737130,and the sound quality is great,1
d8f53f064077812ae5ea00c14e3c81f0,its pretty easy,1
d8ff6f2b4ffd8c1e40a8919a9068516f,i contacted the company and they told me that although the unit was still under warranty if i couldnt produce my receipt i was out of luck,0
d90e4e5edae5ec58a1983775f7e9a3cb,low quality,0
d9108d8c47d53605429e3de87ecbec4f,gets the job done,1
d927616f398c919bf82e604c7e795911,but now that it is out of warranty the same problems reoccurebottom line put your money somewhere else cingular will not support it,0
d947710f67c6075d3e203d27b0fc70d7,their research and development division obviously knows what theyre doing,1
d94e62e265118f74fee4b4c8f8e91d20,i was sitting in my vehicle with the cradle on my belt and the headset lost signal,0
d967cf69f4d9cf3e2753bdcbe4da14b3,the nokia ca42 usb cable did not work with my phone,0
d969ea438c076e5fa8da305042990632,it does everything the description said it would,1
d9924a6017b290beb2d81f69d597bedc,the phone crashed completely and now i have to get it replaced,0
d9ce4e28b3f27c091d8e3f20adde9377,first off the reception sucks i have never had more than 2 bars ever,0
da136cb1255d9168dcf9cebd6fc9d69b,not enough volume,0
db0fa61a47bc4a9c56af618d82855d50,great for the jawbone,1
db19cbe70fa0cf24d31437a64fc29ad1,after receiving and using the product for just 2 days it broke,0
dbadc6c3ae23ec782759ecfe17eb9fca,the reception is excellent,1
dbda74ea1b32d520c90529497217cb11,i received my supposedly new motorola 375 and apparently there was not a match between the phone and the charger,0
dbe0a39a3b731f0c89daedcd420ee555,truly awful,0
dc0d80af21a9104e720076f9c56524eb,this product is very high quality chinese crap,0
dc3baff8a92a7f16a7f39649b043036a,so just beware,0
dc58ff600309564c942394d9604cd198,its really easy,1
dc5c9891fe1f24d793dd2dd08f583e2b,however the keypads are so tinny that i sometimes reach the wrong buttons,0
dce589de4a7681a336888826deaaa3b8,excellent starter wireless headset,0
dcf102040a4ae15e40adf930f99ee258,linksys should have some way to exchange a bad phone for a refurb unit or something,0
de0b7a4ce5a40d57fd27941f85b32a7c,so there is no way for me to plug it in here in the us unless i go by a converter,0
de5a8f8eba87be345087ab1eeea38435,was not happy,0
de83d2ed174dcad4b27deb79df78265a,i have read others reviews here but i havent had any problem with it,1
dea526cfdddf2027bfaaffb2e5e07335,i bought this to use with my kindle fire and absolutely loved it,1
ded96c2248286a7d8248c3b41033a5ee,piece of junk,0
def7a774f331e91e0daed96045a83874,after 3 months screen just went black all of a sudden,0
df471c73deb7633e64f56a3d06a7ca2a,it feels poorly constructed the menus are difficult to navigate and the buttons are so recessed that it is difficult to push them,0
df78a14b01018a4bcb19eac7530d2534,it always cuts out and makes a beep beep beep sound then says signal failed,0
dfafc66de91beb08b61eaea0251e4568,works great when my cat attacked the phone he scratched the protective strip instead of destroying the screen,1
dfe4245bbe3031c80f87fbb3c7d7e6f7,virgin wireless rocks and so does this cheap little phone,1
dfe7ec8d20147faf7d5f2c1968554bda,excellent phone,1
e06deb118dc9f98a34e3ee19324ae25f,this is an excellent tool especially when paired with your phones autoanswer,1
e078dc31464a9ffe920125c575e13fb2,i could not recommend these more,0
e07bf38897c67991dfd6337be5571866,returned 8 hours later,0
e07bfd1395d0c0c0b9802ca2fef70315,however my girl was complain that some time the phone doesnt wake up like normal phone does,0
e0dc36e2a51953e79bc6958fdf0f8d8b,jawbone era is awesome too,1
e0e23a3e679a9e714bae09ba745ed263,w810i is just superb,1
e0e3a4dd0b7df8fa62c6349c70baa9b2,worst software ever used if i could give this zero stars i would,0
e0eff9082d3758838966cade6e12b3b4,the look of it is very sharp and the screen is nice and clear with great graphics,1
e15deae0a3e22ff4766b57d4cc1f1910,it finds my cell phone right away when i enter the car,1
e1a3191cacc3405d93c75eb8d693ca4a,all in all i think it was a good investment,1
e1a54e5129eb28fd9e75c09deaad2193,it is so small and you dont even realize that it is there after a while of getting used to it,1
e1c50c757711dac17d03be466379b4fe,its aggravating,0
e214f981eb926b3d33362592c59ffc8c,very happy with this product,1
e24d725b5fb730581b9a3f46c243fedc,it fits my ear well and is comfortable on,1
e26469d1f43361c877ee919bfb040164,the worst phone from samsungcrap this crappy samsung e715 is the worst i have ever seeen,0
e29b066b73d56e125b1667e6fc532c31,i bought this battery with a coupon from amazon and im very happy with my purchase,1
e2bb800f0a701501aaa255eb38903f75,i highly recommend this case,1
e2c5470f79a1888343b345b96d1b5a66,very much disappointed with this company,0
e34bf600793e93fde812488c406dcb6a,the phone was unusable and was not new,0
e39f2a5bb147382770c3dcf5623851a1,this is hands down the best phone ive ever had,1
e4290cde2140141bf74477c51a6e0bcb,the headset fulfills my requirements so i am happy with my purchase,1
e57a63c30b63ffb174a8ba204df73406,i am also very happy with the price,1
e58d98701bf3d5c5eb19806086a30908,after the first charge kept going dead after 12 minutes,0
e5c6de4238fe8c02e34c63719ab80f44,it would take too long to describe how bad my customer service experience has been with amazon,0
e602f104e2a2136f4c447c85f1a4210f,its a great tool for entertainment communication and data managementoh be sure to use activesync 42 for optimal data synchronization results,1
e60bbd3f69eb802da7d53e1548a3ad38,i had ordered a motorola data cable got a very well finished and working product,1
e60d5a7ec6bd9eb4106bdea378b05d70,seller shipped quickly and much cheaper than the competitors,1
e6b24bd06dbb577683738b7b5364d77d,these are certainly very comfortable and functionality is decent,1
e6b78023be91ed78397ca2d22e26badf,defective crap,0
e7033db6390b6a53c62a5cdd3f5c9deb,then i exchanged for the same phone even that had the same problem,0
e71cd74762db85ccf340b7d0b1a3a53c,sweetest phone,1
e7677b87ce8b7aef17a42407e2da7143,design flaw,0
e77f5a3a33d2eda94c25cf1426cfc4ef,it defeats the purpose of a bluetooth headset,0
e79f033f8b21abf50176fb1b73a3a131,the speaker is of low quality so as making the ring tones sound very cheap,0
e7d839fa52edc74b81d2e86b722db498,it also had a new problem,0
e7f97593b5001a1b542bb3c964056fc5,and i just love the colors,1
e865d8d4c68ae177058ac0cbeacf6247,works for me,1
e87d6790c35e18924ebe8e1a516edcae,ive bought 5 wired headphones that sound better than these,0
e8b70c025ec21937f3b6b4961933497f,due to this happening on every call i was forced to stop using this headset,0
e8ca66c65797f7719df7b46c8eb6db0f,its very convenient and simple to use  gets job done  makes the car ride so much smoother,1
e95e86fea6f5e5b921f694d638a48973,items stated as included from the description are not included,0
e991ee1fcbb37b1597193d749ca96138,2 thumbs up to this seller,1
e9948f2912dc4e82f7339bd4f60d0d15,this is cool because most cases are just open there allowing the screen to get all scratched up,1
e9cb3bb1aad1bfb916456db717b856a7,just reading on the specs alone makes you say wow,1
e9dfd2be1702eacd6ef6740d63ee4e93,nice leather,1
ea2b4cd6ded903a193eb599f7ef859c4,the volume switch rocketed out of the unit to a destination unknown,0
ea36ff0524985b05648abe4628655396,good  works fine,1
ea7db69f1aebe54983de861c58dad992,muddy low quality sound and the casing around the wires insert was poorly super glued and slid off,0
eacebd0647d39cec9555fc0f4b174fc7,it quit working after id used it for about 18 months so i just purchased another one because this is the best headset ive ever owned,1
ead15472ff211f07b3cfcf45158acc16,i cant use this case because the smell is disgusting,0
eb01c6bd6c75f1842f971a5a0cb6509f,in addition it feels amp looks as if the phone is all lightweight cheap plastic,0
eb839dbae0806e89df60539b48c193b6,buyer beware you could flush money right down the toilet,0
ebba8974af50cd1a06a7f5d277db3f18,earbud piece breaks easily,0
ec007e36f72c1f20b2206dc613700481,their network coverage in los angeles is horrible,0
ec5c05857ceac7b3853ae14534debe41,im glad i found this product on amazon it is hard to find it wasnt high priced,1
eca80dd899e0475831b78fd2ef7a1b94,ive had this bluetoooth headset for some time now and still not comfortable with the way it fits on the ear,0
eca9655cadc370d4cdb9a9dd564b04c1,the first thing that happened was that the tracking was off,0
ed2b97c59e7ccd37d95dcdbc604a9824,plus i seriously do not believe it is worth its steep price point,0
ed2d34659eac8d58b2cd2939c6dade9f,mic doesnt work,0
ed55644c1fc22b80e72c9a39a1e1f661,warning  do not buy,0
ed8a1bfe9ac8be7fc8c7e048fad3823a,what a piece of junk i lose more calls on this phone,0
edd158ae95c6c748646ebc3d14594639,i did not have any problem with this item and would order it again if needed,1
ede49ced7056341fead8690439fd845a,case was more or less an extra that i originally put on but later discarded because it scratched my ear,0
ee6c4914aa52423a079365ac3574cb7b,its welldesigned and very sharp  the blue is a very nice color,1
ef020951cce6b8bca37f3852fef18431,i am not impressed with this and i would not recommend this item to anyone,0
ef9b6eccee89efb394ec65f0947b6924,poor voice clarity,0
efcd34190cd86c75a7d258bcccb7c9e8,battery is holding up well,1
efece878bf7cae0da14c95cda6c18729,couldnt use the unit with sunglasses not good in texas,0
f007ef3f19046f339b9f406c0e5d996b,i have had this phone for over a year now and i will tell you its not that great,0
f08c0bda69ad20b452c433fd6fec98a0,i received it quickly and it works great,1
f0d536990cb94bba057a964f847345ff,very good phone,1
f15cba6f3584e90505552b25039be812,i received my headset in good time and was happy with it,1
f16b94dbbd46196d854e631b3c525312,the item received was counterfeit,0
f18d9676fc1d9622e96d27041b5e87b4,i put the latest os on it v115g and it now likes to slow to a crawl and lock up every once in a while,0
f1993a10458acf4f6c79ed5ac3bb1d35,this is the phone to get for 2005 i just bought my s710a and all i can say is wow,1
f1b2cb203e3565d58a4bd03ecb42229e,at first i thought i was grtting a good deal at 744 until i plugged it into my phone v3c razr,0
f1e21ccac3ca7ab9282aed5329908f59,comfortable nice range good battery life,1
f20841fe860cbd7b6e14842d01a58d75,i love this phone  it is very handy and has a lot of features ,1
f20993288911427f51996ca2dc13d68b,im surprised this is a good quality car charger and theres not much reviews about it,1
f2de4352b7603cea6e6184effd628bdd,this item is fantastic and works perfectly,1
f38a6f6af987762bb4a571e6f3d599fc,a piece of junk that broke after being on my phone for 2 days,0
f3eb79e85efc5e6b1f428e9583dd58f8,poor quality,0
f3f3451522b0b2c0ac32de8373b9b032,phone is sturdy as all nokia bar phones are,1
f4df31827e93dc4a38a97bb50ec8f3a7,doesnt work at all i bougth it for my l7c and its not working,0
f4ec094ff1951553d4990eaa0bcd7b7b,absolutel junk,0
f503d57999538d4e0f642c9413690e65,oh and i forgot to also mention the weird color effect it has on your phone,0
f52de9fbec140ed40e8740003a671887,very well made and fits my surefire gx2 perfectly,1
f5d5107c491b75f5c7d08a2807f9bf60,it is cheap and it feel and look just as cheap,0
f5f67d2a222143ef1d80abf6caa9cc32,chinese forgeries abound,0
f62142f4a4483f3a8283bf84122894ba,after my phone got to be about a year old its been slowly breaking despite much care on my part,0
f63e7047a4e5f5bf0d880f4867d39ff2,good case excellent value,1
f6fa79015b525e12bff147c56a29883a,good item low price,1
f73551272af787cc31bf8cb81297468a,excellent product,1
f7776180411c2fb28e62a71122943bc6,that being said for a phone the camera is very nice many cool effects to play with and video is decent as well,1
f7c0b45701d6b4baa19f0e2d80f4796f,the text messaging feature is really tricky to use,0
f808e242d63212d415108ab926eabf89,very disappointed,0
f808e242d63212d415108ab926eabf89,very disappointed,0
f8875a201922a84c1b81c3bf20eaeb0f,customer service was terrible,0
f916bfb57dcc7d16b86d0122268ccf76,voice quality signal strength dropped calls,0
f932e0a276de0ed780a6d92922ecf941,you wont regret it,1
f97bb3e1432cae77d3c49ba9cd4ee660,so i basically threw my money out the window for nothing,0
f97dc13c4c0428b5bd713035df3d111f,logitech bluetooth headset is a 10,1
f9a4b47fcc6ab4ed5e68bbcb118951fc,it didnt work people can not hear me when i talk,0
f9b8aede194b1fcec7c4cbd7c752026a,the screen does get smudged easily because it touches your ear and face,0
f9f1c354614d7a6192c882fb1c14b67c,all i can do is whine on the internet so here it goesthe more i use the thing the less i like it,0
fa2d1095ae9a24380f55f7b554f52e96,the best phone in market ,1
fa33387f762e639aae8f5f148e69b14f,also the area where my unit broke im not too fond of the magnetic strap,0
fa4e7609b8824a54412e8aa5eed6cdb6,my phone doesnt slide around my car now and the grip prevents my phone from slipping out of my hand,1
fa558a0d0697f6615da6258d1f5b94bc,the mic is great,1
facdeea3c0a81c7287493d61766d472c,it definitely was not as good as my s11,1
fb6da2d3ce70949a55e138f458b11efa,phone falls out easily,0
fbd165819215842d374122f05c10bb41,it works great with a car charger especially if you cannot plug in two adapters at the same time,1
fc0e7a7fb7bb48c2418879152ee4b10f,horrible phone,0
fcc1fa3c50583e7c76baa8cb07c54986,it only recognizes the phone as its storage device,0
fcc6ab7bfa2ecfd5fc05fb67001606fa,i was not impressed by this product,0
fce092e10f58b75b55e44b9477598cf5,really good product,1
fd4f5d58a3a7fa3fa68b14a19db3c994,looks great and is strong,1
fd61ac27b9a9b28dad652067b9533f9c,i was able to do voice dialing in the car with no problem,1
fe2211c4d875bfd107138c8aae93d433,so anyone near you will hear part of your conversation,0
fe44dcdd93d303c06fddf719e62fef92,i love the camera its really pretty good quality,1
fe4d54645db46e1f84674767276e9635,its very attractive and appears to be of good quality,1
fe4ee468ed3d38609be900d320884641,easy to pair with my samsung cell,1
fe86a704037c1906a631e4a1f0cfa9f9,excellent product for the price,1
fe86a704037c1906a631e4a1f0cfa9f9,excellent product for the price,1
ff3ecf9876ef6f3ed79f60d0e5d55bb3,its fits like a glove and is strong secure and durable,1
